date_extraction,temperature,temp_min,temp_max,humidite,pression,vent_vitesse,vent_direction,precipitation,description,ville_id
2024-02-12,7.30,3.90,11.80,50.20,1023.80,16.50,342.60,0.00,"Snow, Rain, Partially cloudy",2
2024-02-13,9.40,2.20,16.30,51.90,1027.40,20.60,196.70,0.00,Clear,2
2024-02-14,10.90,4.80,17.50,45.40,1023.80,9.30,314.90,0.00,Clear,2
2024-02-15,14.10,6.90,20.60,62.00,1015.80,27.70,205.80,0.00,Partially cloudy,2
2024-02-16,11.30,7.10,16.90,46.90,1014.40,49.60,349.70,0.00,Partially cloudy,2
2024-02-17,8.90,4.70,12.80,57.60,1025.00,12.80,359.60,0.00,Partially cloudy,2
2024-02-18,13.30,9.60,18.00,68.70,1028.50,14.70,182.50,0.01,"Rain, Partially cloudy",2
2024-02-19,14.90,13.20,16.40,84.20,1022.80,27.60,176.30,2.03,"Rain, Partially cloudy",2
2024-02-20,18.20,14.50,22.60,78.60,1015.90,26.00,153.10,1.97,"Rain, Partially cloudy",2
2024-02-21,9.00,7.70,13.10,90.10,1020.10,17.00,26.80,3.06,"Rain, Overcast",2
2024-02-22,5.70,4.10,7.90,95.30,1019.50,14.60,33.50,9.01,"Rain, Overcast",2
2024-02-23,2.80,1.90,3.70,93.20,1022.50,24.90,25.30,6.45,"Snow, Rain, Overcast",2
2024-02-24,5.30,1.70,9.30,60.30,1026.30,12.70,52.40,0.00,Partially cloudy,2
2024-02-25,4.40,3.70,4.90,83.30,1021.50,15.00,333.70,7.02,"Rain, Overcast",2
2024-02-26,7.90,4.90,12.60,58.60,1013.20,33.50,320.60,2.96,"Rain, Partially cloudy",2
2024-02-27,7.00,4.60,10.80,39.00,1015.90,44.10,307.20,0.00,Clear,2
2024-02-28,8.30,4.40,13.60,40.20,1023.50,23.60,324.00,0.00,Clear,2
2024-02-29,7.60,3.80,11.80,59.40,1023.80,15.40,30.90,0.54,"Rain, Partially cloudy",2
2024-03-01,9.70,3.90,16.00,70.20,1004.00,20.50,332.40,18.99,"Rain, Partially cloudy",2
2024-03-02,6.60,4.10,10.10,38.00,1010.30,33.10,325.60,0.01,"Rain, Partially cloudy",2
2024-03-03,7.40,1.60,12.50,40.50,1014.30,18.00,254.60,0.00,Clear,2
2024-03-04,9.40,3.60,15.30,42.00,1017.10,12.80,338.50,0.00,Clear,2
2024-03-05,6.70,3.10,8.50,68.90,1020.20,13.20,8.40,11.01,"Rain, Partially cloudy",2
2024-03-06,5.50,2.10,9.60,84.00,1008.20,18.40,340.00,17.39,"Rain, Overcast",2
2024-03-07,7.00,5.10,10.10,54.70,1013.70,16.40,51.20,0.00,Partially cloudy,2
2024-03-08,4.60,0.60,8.80,87.50,1007.70,12.80,4.20,8.93,"Snow, Rain, Partially cloudy",2
2024-03-09,6.20,2.70,10.20,55.30,1010.00,26.00,325.60,0.00,Clear,2
2024-03-10,6.60,1.10,12.50,39.70,1022.60,16.40,322.30,0.00,Clear,2
2024-03-11,8.00,2.30,13.00,48.90,1024.50,14.70,190.30,0.00,Partially cloudy,2
2024-03-12,7.90,6.40,9.60,78.70,1008.40,24.30,330.90,36.52,"Rain, Partially cloudy",2
2024-03-13,9.70,6.80,13.20,46.60,1008.20,33.90,318.80,0.02,"Rain, Partially cloudy",2
2024-03-14,9.40,3.20,14.30,50.90,1016.80,18.40,150.90,0.00,Clear,2
2024-03-15,11.70,6.50,16.80,49.90,1016.90,20.50,201.60,0.00,Clear,2
2024-03-16,14.70,10.80,21.10,45.10,1017.90,22.30,158.00,0.00,Clear,2
2024-03-17,15.90,10.20,21.30,58.00,1009.30,29.30,214.20,0.00,Partially cloudy,2
2024-03-18,10.00,5.40,14.60,30.20,1009.70,35.40,324.30,0.00,Clear,2
2024-03-19,8.20,4.40,11.60,40.10,1015.80,23.90,256.20,0.00,Partially cloudy,2
2024-03-20,9.00,5.10,15.20,54.10,1000.30,38.30,308.40,0.99,"Rain, Partially cloudy",2
2024-03-21,6.60,3.60,10.60,33.50,1009.60,33.30,310.90,0.00,Clear,2
2024-03-22,7.10,1.90,13.10,34.30,1019.30,22.00,321.30,0.00,Clear,2
2024-03-23,5.80,3.20,8.30,61.70,1019.40,11.10,344.90,0.53,"Rain, Partially cloudy",2
2024-03-24,9.90,4.40,15.00,82.30,1020.10,14.50,131.10,1.07,"Rain, Partially cloudy",2
2024-03-25,11.30,10.90,12.20,98.10,1016.00,11.10,329.40,8.91,"Rain, Overcast",2
2024-03-26,9.70,6.20,11.70,93.00,1009.20,38.80,343.80,34.32,"Rain, Overcast",2
2024-03-27,11.10,7.40,15.60,52.60,1019.40,39.90,346.00,0.03,"Rain, Partially cloudy",2
2024-03-28,11.10,7.90,13.30,64.00,1023.30,31.40,97.20,2.00,"Rain, Partially cloudy",2
2024-03-29,16.20,12.40,20.10,84.20,1006.70,49.80,180.20,17.20,"Rain, Partially cloudy",2
2024-03-30,17.40,12.40,21.70,64.90,1007.80,35.80,195.40,0.00,Clear,2
2024-03-31,19.90,16.00,26.10,53.70,1006.00,30.70,208.10,0.00,Partially cloudy,2
2024-04-01,14.70,12.00,17.00,73.00,1006.70,25.60,64.70,5.70,"Rain, Partially cloudy",2
2024-04-02,14.10,9.10,18.60,51.30,1016.20,25.30,214.20,0.00,Partially cloudy,2
2024-04-03,13.90,12.50,16.10,83.70,1013.30,11.10,127.20,8.93,"Rain, Partially cloudy",2
2024-04-04,15.30,11.40,19.10,81.00,1007.40,14.70,310.60,7.12,"Rain, Overcast",2
2024-04-05,11.60,9.40,14.90,70.50,1019.70,13.00,37.10,0.63,"Rain, Overcast",2
2024-04-06,12.60,9.10,15.60,80.60,1020.90,11.20,354.20,0.07,"Rain, Partially cloudy",2
2024-04-07,16.90,13.10,21.40,82.30,1018.20,16.30,130.00,0.34,"Rain, Partially cloudy",2
2024-04-08,18.60,15.40,22.10,84.90,1018.10,12.90,136.30,0.01,"Rain, Overcast",2
2024-04-09,16.00,11.00,19.70,79.40,1008.60,38.30,291.30,26.21,"Rain, Overcast",2
2024-04-10,11.70,7.70,16.60,45.10,1026.20,24.00,76.00,0.00,Clear,2
2024-04-11,13.80,8.20,18.80,61.80,1028.70,18.10,150.20,0.00,Partially cloudy,2
2024-04-12,15.10,13.30,17.30,72.50,1021.10,13.00,21.20,2.86,"Rain, Partially cloudy",2
2024-04-13,16.40,12.00,21.30,67.70,1018.70,14.80,63.30,0.00,Partially cloudy,2
2024-04-14,17.90,13.10,24.50,66.90,1021.80,16.50,169.00,0.00,Clear,2
2024-04-15,19.20,14.50,25.40,64.20,1021.60,18.70,170.40,0.00,Clear,2
2024-04-16,19.10,16.10,22.80,66.50,1016.10,31.60,176.30,0.00,Partially cloudy,2
2024-04-17,20.10,16.60,24.30,70.20,1009.10,18.30,160.90,0.05,"Rain, Partially cloudy",2
2024-04-18,18.10,14.90,21.00,66.20,1006.20,15.40,52.80,1.04,"Rain, Overcast",2
2024-04-19,18.30,14.40,22.70,47.70,1005.10,35.20,313.10,0.53,"Rain, Partially cloudy",2
2024-04-20,19.30,12.90,25.60,47.10,1011.60,14.70,186.00,0.00,Partially cloudy,2
2024-04-21,18.50,15.20,22.80,65.70,1014.10,14.80,128.00,2.08,"Rain, Partially cloudy",2
2024-04-22,15.70,13.40,18.30,89.40,1013.80,12.80,33.40,10.10,"Rain, Partially cloudy",2
2024-04-23,16.80,15.10,18.50,82.70,1016.90,11.20,68.00,0.01,"Rain, Overcast",2
2024-04-24,15.10,14.40,16.30,92.70,1014.20,13.10,59.30,12.03,"Rain, Overcast",2
2024-04-25,19.40,14.10,25.10,78.80,1005.50,16.50,246.50,6.74,"Rain, Partially cloudy",2
2024-04-26,20.20,15.20,24.60,72.00,1013.50,14.80,148.40,0.00,Partially cloudy,2
2024-04-27,19.60,17.40,23.10,83.20,1012.00,12.80,160.30,0.02,"Rain, Partially cloudy",2
2024-04-28,21.50,15.90,27.30,71.10,1013.50,18.40,161.80,0.00,Clear,2
2024-04-29,21.20,17.60,25.60,79.40,1012.50,25.70,165.10,0.00,Partially cloudy,2
2024-04-30,20.90,18.40,23.80,83.80,1003.90,18.00,164.40,0.07,"Rain, Partially cloudy",2
2024-05-01,17.10,12.80,21.60,90.10,1005.10,39.40,43.10,3.80,"Rain, Partially cloudy",2
2024-05-02,15.60,11.80,20.10,67.10,1016.10,30.80,22.00,28.58,"Rain, Partially cloudy",2
2024-05-03,17.50,11.70,23.50,63.40,1018.80,18.30,165.30,0.00,Clear,2
2024-05-04,20.80,15.00,27.30,56.80,1019.90,15.00,181.70,0.00,Clear,2
2024-05-05,21.40,15.60,26.80,65.00,1021.70,24.00,172.00,0.00,Clear,2
2024-05-06,20.90,19.50,23.10,68.30,1018.30,26.00,185.00,0.00,Partially cloudy,2
2024-05-07,20.10,18.90,21.60,87.50,1009.50,24.00,186.30,4.16,"Rain, Partially cloudy",2
2024-05-08,18.30,12.40,22.20,82.50,1006.10,40.30,50.90,8.89,"Rain, Partially cloudy",2
2024-05-09,13.70,10.50,18.00,71.50,1013.30,27.20,353.80,2.53,"Rain, Partially cloudy",2
2024-05-10,17.30,9.20,23.60,48.20,1020.70,24.10,177.30,0.00,Clear,2
2024-05-11,20.20,14.40,25.60,61.40,1021.60,33.00,183.00,0.00,Clear,2
2024-05-12,21.00,17.80,24.30,65.20,1017.50,23.90,178.40,0.00,Partially cloudy,2
2024-05-13,19.50,15.80,21.80,94.70,1008.60,25.80,170.80,18.74,"Rain, Overcast",2
2024-05-14,17.00,12.50,21.10,71.30,1017.70,14.90,36.40,2.91,"Rain, Partially cloudy",2
2024-05-15,19.30,14.20,25.10,75.00,1015.90,18.40,145.40,0.53,"Rain, Partially cloudy",2
2024-05-16,18.70,14.90,24.80,81.10,1005.40,33.10,195.70,11.28,"Rain, Partially cloudy",2
2024-05-17,20.60,13.70,26.60,48.80,1011.50,20.90,170.50,0.00,Clear,2
2024-05-18,21.90,16.30,28.10,58.40,1018.50,16.50,174.20,0.00,Clear,2
2024-05-19,20.80,17.90,23.60,75.00,1018.40,12.80,190.40,0.00,"Rain, Partially cloudy",2
2024-05-20,17.50,14.70,21.30,91.30,1013.70,13.20,310.80,10.33,"Rain, Partially cloudy",2
2024-05-21,22.40,17.20,27.80,74.80,1014.50,18.30,146.40,0.00,"Rain, Partially cloudy",2
2024-05-22,20.70,18.30,24.10,60.10,1019.70,18.30,117.40,0.06,"Rain, Partially cloudy",2
2024-05-23,21.30,18.10,24.30,74.80,1013.10,18.00,179.80,0.00,Partially cloudy,2
2024-05-24,23.10,18.40,28.10,68.00,1006.20,18.40,211.10,0.00,Partially cloudy,2
2024-05-25,21.50,18.60,24.80,51.70,1012.90,23.90,96.80,0.00,Partially cloudy,2
2024-05-26,21.50,18.30,25.60,61.70,1016.60,22.30,158.00,0.00,Partially cloudy,2
2024-05-27,22.20,20.50,24.60,83.30,1006.80,22.20,186.10,0.02,"Rain, Partially cloudy",2
2024-05-28,24.00,22.60,25.50,90.90,1000.80,32.00,181.20,11.34,"Rain, Partially cloudy",2
2024-05-29,22.10,19.20,25.20,71.70,1005.60,20.80,140.40,5.92,"Rain, Partially cloudy",2
2024-05-30,22.40,17.90,27.00,73.60,1014.80,18.20,158.50,0.00,"Rain, Partially cloudy",2
2024-05-31,19.20,16.90,21.60,88.80,1009.00,16.10,336.30,4.69,"Rain, Overcast",2
2024-06-01,20.80,17.70,25.60,75.40,1008.50,18.60,97.40,0.48,"Rain, Partially cloudy",2
2024-06-02,18.80,16.60,22.80,86.90,1008.70,13.10,60.60,42.49,"Rain, Partially cloudy",2
2024-06-03,18.40,15.40,23.50,87.30,1007.60,16.40,14.90,8.30,"Rain, Partially cloudy",2
2024-06-04,19.50,15.20,24.30,75.00,1011.30,16.30,32.60,20.41,"Rain, Partially cloudy",2
2024-06-05,21.30,16.70,27.00,64.80,1017.00,22.20,103.10,0.00,Clear,2
2024-06-06,22.00,18.20,25.40,72.20,1019.50,23.80,166.30,0.00,Partially cloudy,2
2024-06-07,22.20,18.40,25.80,67.20,1017.80,18.40,148.50,0.00,Partially cloudy,2
2024-06-08,22.60,17.90,27.30,65.50,1016.70,18.30,149.60,0.00,Partially cloudy,2
2024-06-09,22.50,20.30,25.50,75.30,1013.90,20.30,159.60,0.09,"Rain, Partially cloudy",2
2024-06-10,20.70,17.70,23.80,85.20,1010.10,14.60,150.80,12.92,"Rain, Overcast",2
2024-06-11,23.90,19.70,28.30,73.20,1009.60,20.80,166.40,0.00,Partially cloudy,2
2024-06-12,24.50,20.20,29.30,74.30,1008.70,18.20,161.90,0.00,Partially cloudy,2
2024-06-13,22.70,20.70,24.80,81.10,1005.40,11.10,174.20,0.00,Partially cloudy,2
2024-06-14,25.80,19.90,31.50,67.10,1007.80,16.60,173.90,0.00,Clear,2
2024-06-15,24.80,21.10,29.10,74.40,1008.40,16.50,155.30,0.00,Partially cloudy,2
2024-06-16,23.70,19.70,28.10,85.80,1003.40,22.20,170.20,4.13,"Rain, Partially cloudy",2
2024-06-17,26.10,22.90,30.00,75.10,1007.30,16.30,136.90,0.00,Partially cloudy,2
2024-06-18,19.40,18.60,22.80,98.50,1007.00,11.30,324.90,75.20,"Rain, Partially cloudy",2
2024-06-19,23.40,17.40,29.30,73.00,1008.50,20.40,174.60,0.00,Clear,2
2024-06-20,24.30,21.00,27.60,74.40,1010.70,20.40,175.50,0.00,Partially cloudy,2
2024-06-21,20.30,17.60,23.00,93.00,1006.30,18.50,265.70,44.38,"Rain, Partially cloudy",2
2024-06-22,23.70,17.10,28.80,68.20,1007.70,19.20,189.50,0.07,"Rain, Partially cloudy",2
2024-06-23,21.80,20.40,23.90,93.40,1001.30,18.30,223.40,28.23,"Rain, Partially cloudy",2
2024-06-24,26.50,21.10,32.80,80.80,1001.10,14.70,144.90,0.01,"Rain, Partially cloudy",2
2024-06-25,27.70,24.90,31.50,76.00,1006.00,14.80,211.60,0.00,Partially cloudy,2
2024-06-26,27.00,25.10,29.60,73.10,1010.80,20.20,97.10,0.00,Partially cloudy,2
2024-06-27,25.40,23.60,28.70,69.20,1014.70,22.20,130.40,0.00,Partially cloudy,2
2024-06-28,22.10,20.60,23.40,97.20,1010.70,14.60,189.10,80.96,"Rain, Partially cloudy",2
2024-06-29,23.70,20.70,28.00,86.90,1010.00,13.00,118.70,2.19,"Rain, Partially cloudy",2
2024-06-30,25.70,22.90,28.50,84.30,1007.80,25.90,198.00,1.93,"Rain, Partially cloudy",2
2024-07-01,26.40,24.90,28.30,88.50,1001.40,27.70,195.10,11.59,"Rain, Partially cloudy",2
2024-07-02,27.20,24.60,30.40,80.70,1008.00,16.40,163.80,0.50,"Rain, Partially cloudy",2
2024-07-03,27.70,24.20,32.70,77.10,1011.30,18.00,143.60,0.00,"Rain, Partially cloudy",2
2024-07-04,29.30,25.20,33.80,75.30,1005.60,20.20,146.80,0.00,"Rain, Partially cloudy",2
2024-07-05,30.10,26.60,34.60,70.50,1005.20,18.20,122.60,0.00,Clear,2
2024-07-06,28.30,24.30,33.60,83.20,1007.10,18.20,123.20,34.25,"Rain, Partially cloudy",2
2024-07-07,28.90,24.40,33.80,83.40,1006.10,14.60,161.40,0.00,Partially cloudy,2
2024-07-08,30.80,26.20,35.60,73.50,1003.70,21.60,158.20,0.00,Partially cloudy,2
2024-07-09,30.00,26.50,34.20,71.80,1003.80,24.20,200.40,0.00,Partially cloudy,2
2024-07-10,29.50,26.70,32.60,70.20,1004.00,26.00,192.80,0.00,Partially cloudy,2
2024-07-11,27.80,26.30,28.80,77.60,999.80,27.80,205.20,0.55,"Rain, Partially cloudy",2
2024-07-12,24.60,22.60,26.80,91.90,1002.40,14.70,327.10,11.53,"Rain, Overcast",2
2024-07-13,26.10,22.60,30.50,82.30,1008.80,18.20,169.90,1.97,"Rain, Partially cloudy",2
2024-07-14,25.60,24.20,28.20,93.30,1013.70,20.40,151.60,1.07,"Rain, Partially cloudy",2
2024-07-15,24.70,23.60,26.30,88.10,1015.20,17.90,50.80,0.63,"Rain, Overcast",2
2024-07-16,24.00,22.60,26.80,89.40,1016.30,10.90,76.60,11.96,"Rain, Overcast",2
2024-07-17,25.70,22.20,30.60,87.70,1012.60,11.00,76.60,2.32,"Rain, Partially cloudy",2
2024-07-18,28.30,24.40,32.80,78.10,1011.30,16.30,151.50,0.00,Partially cloudy,2
2024-07-19,30.00,26.50,33.70,72.10,1009.10,18.70,179.60,0.00,Partially cloudy,2
2024-07-20,30.50,25.80,34.50,75.90,1008.50,23.60,171.30,0.54,"Rain, Partially cloudy",2
2024-07-21,29.00,24.90,33.80,78.90,1010.50,17.20,168.60,62.59,"Rain, Partially cloudy",2
2024-07-22,30.60,25.30,36.10,74.50,1008.50,20.30,172.70,0.26,"Rain, Partially cloudy",2
2024-07-23,29.40,24.50,34.20,81.40,1007.50,18.30,168.00,9.64,Rain,2
2024-07-24,30.00,26.10,34.80,70.60,1005.50,23.60,263.50,0.00,"Rain, Partially cloudy",2
2024-07-25,30.30,27.60,34.50,71.10,1008.10,16.50,172.90,0.49,"Rain, Partially cloudy",2
2024-07-26,30.10,26.60,34.80,73.00,1014.30,18.10,199.60,0.02,"Rain, Partially cloudy",2
2024-07-27,30.20,27.10,35.10,75.60,1017.10,13.10,117.00,0.56,"Rain, Partially cloudy",2
2024-07-28,31.40,26.70,36.10,67.40,1011.80,16.50,268.00,0.00,Partially cloudy,2
2024-07-29,32.30,29.80,37.10,61.00,1004.50,24.30,188.80,0.00,Partially cloudy,2
2024-07-30,30.90,28.10,35.10,68.00,1000.90,14.80,275.50,1.48,"Rain, Partially cloudy",2
2024-07-31,29.60,25.20,35.30,75.90,1003.20,20.10,30.20,41.60,"Rain, Partially cloudy",2
2024-08-01,28.60,24.70,32.40,74.60,1006.00,15.10,58.60,0.00,Partially cloudy,2
2024-08-02,28.80,25.60,32.80,73.60,1006.80,16.40,123.60,0.00,Partially cloudy,2
2024-08-03,29.50,26.20,33.70,72.80,1008.20,14.70,156.40,0.00,Partially cloudy,2
2024-08-04,30.00,25.70,35.10,67.00,1008.20,16.60,157.50,0.00,Clear,2
2024-08-05,29.90,26.40,34.10,71.90,1007.40,18.30,157.70,0.02,"Rain, Partially cloudy",2
2024-08-06,29.90,26.70,32.90,74.10,1006.80,12.80,109.00,0.00,Partially cloudy,2
2024-08-07,29.10,24.30,33.10,79.60,1004.70,21.90,52.00,19.03,"Rain, Partially cloudy",2
2024-08-08,28.00,24.60,32.00,86.80,1003.70,16.30,160.40,55.14,"Rain, Partially cloudy",2
2024-08-09,30.00,26.90,34.60,74.20,1002.00,16.50,40.60,0.24,"Rain, Partially cloudy",2
2024-08-10,30.00,27.30,34.50,68.60,1000.50,14.70,11.30,0.04,"Rain, Partially cloudy",2
2024-08-11,31.40,27.60,35.30,66.60,999.10,20.20,214.10,0.00,Partially cloudy,2
2024-08-12,30.80,28.90,33.00,71.30,1000.60,31.30,184.90,0.20,"Rain, Partially cloudy",2
2024-08-13,30.80,27.70,34.80,72.80,1006.50,20.10,163.00,0.00,Partially cloudy,2
2024-08-14,30.40,27.50,34.30,73.70,1007.60,18.00,166.30,0.01,"Rain, Partially cloudy",2
2024-08-15,30.30,27.20,35.10,75.40,1007.00,14.80,92.00,0.00,"Rain, Partially cloudy",2
2024-08-16,26.90,25.40,29.00,94.60,1002.70,22.30,7.60,84.68,"Rain, Overcast",2
2024-08-17,30.40,25.60,35.30,74.50,1004.80,18.60,211.20,3.13,"Rain, Partially cloudy",2
2024-08-18,29.60,27.10,33.50,81.40,1009.40,16.60,112.60,0.00,Partially cloudy,2
2024-08-19,29.50,23.80,34.10,82.20,1011.70,25.50,192.50,21.26,"Rain, Partially cloudy",2
2024-08-20,28.00,23.70,33.30,82.00,1012.90,25.60,174.50,0.11,"Rain, Partially cloudy",2
2024-08-21,28.60,25.80,32.70,80.30,1012.50,25.30,111.60,20.66,"Rain, Partially cloudy",2
2024-08-22,27.80,25.40,30.60,86.30,1012.20,25.40,155.50,17.34,"Rain, Partially cloudy",2
2024-08-23,29.10,27.20,31.60,79.00,1011.80,29.90,176.60,0.00,Partially cloudy,2
2024-08-24,29.80,26.20,33.40,77.10,1011.40,32.00,183.00,10.61,"Rain, Partially cloudy",2
2024-08-25,28.90,25.40,32.60,79.60,1011.30,30.30,179.60,1.97,"Rain, Partially cloudy",2
2024-08-26,29.30,26.20,32.90,75.10,1011.80,27.80,180.70,0.00,Partially cloudy,2
2024-08-27,28.30,25.10,31.60,80.90,1011.60,31.30,185.00,12.22,"Rain, Partially cloudy",2
2024-08-28,28.10,25.70,31.10,79.60,1011.60,21.30,170.80,1.25,"Rain, Partially cloudy",2
2024-08-29,27.40,25.70,30.50,85.70,1011.50,23.40,125.10,95.76,"Rain, Partially cloudy",2
2024-08-30,26.50,25.40,28.00,94.70,1007.10,24.80,148.90,208.30,"Rain, Overcast",2
2024-08-31,27.60,26.40,30.90,91.30,1003.90,28.60,177.00,30.71,"Rain, Partially cloudy",2
2024-09-01,26.60,24.10,29.10,93.20,1008.00,25.40,174.90,30.90,"Rain, Partially cloudy",2
2024-09-02,29.60,26.10,33.50,78.20,1008.50,27.40,186.70,18.98,"Rain, Partially cloudy",2
2024-09-03,25.10,23.70,27.40,87.90,1010.70,20.80,39.90,10.54,"Rain, Partially cloudy",2
2024-09-04,25.40,23.00,29.30,75.80,1010.60,21.70,33.20,0.00,"Rain, Partially cloudy",2
2024-09-05,26.60,22.40,31.10,75.90,1009.20,14.60,105.60,0.00,"Rain, Partially cloudy",2
2024-09-06,28.30,25.10,32.60,77.80,1010.40,13.60,176.10,0.00,Clear,2
2024-09-07,28.70,25.90,32.60,80.30,1013.40,18.30,154.90,0.00,Partially cloudy,2
2024-09-08,28.90,25.90,32.60,76.80,1013.20,14.80,174.40,0.00,Partially cloudy,2
2024-09-09,28.40,25.90,33.00,79.50,1015.60,25.60,134.50,0.01,"Rain, Partially cloudy",2
2024-09-10,28.50,24.70,32.80,82.00,1017.90,18.10,163.30,2.97,"Rain, Partially cloudy",2
2024-09-11,29.70,26.70,33.80,78.50,1017.70,20.40,173.70,0.01,"Rain, Partially cloudy",2
2024-09-12,29.60,26.90,33.60,78.90,1015.10,18.40,173.80,0.00,Partially cloudy,2
2024-09-13,29.60,26.80,33.60,73.70,1010.10,27.10,193.00,0.00,Partially cloudy,2
2024-09-14,29.60,26.60,33.80,73.20,1009.60,24.10,189.50,0.00,Partially cloudy,2
2024-09-15,30.00,26.10,33.80,73.70,1011.40,27.40,187.20,0.13,"Rain, Partially cloudy",2
2024-09-16,25.80,24.20,27.60,89.80,1017.30,14.70,38.10,35.30,"Rain, Partially cloudy",2
2024-09-17,27.60,23.40,32.80,79.10,1015.50,14.90,178.70,0.00,Partially cloudy,2
2024-09-18,29.20,25.20,34.60,79.30,1013.60,21.00,222.20,3.85,"Rain, Partially cloudy",2
2024-09-19,27.80,25.10,32.00,81.60,1014.80,14.20,73.20,13.01,"Rain, Partially cloudy",2
2024-09-20,29.30,25.70,33.50,77.30,1011.60,28.10,194.00,0.00,Partially cloudy,2
2024-09-21,29.30,24.80,32.50,72.30,1007.70,33.40,210.50,0.00,Partially cloudy,2
2024-09-22,25.60,22.90,29.70,85.70,1004.50,40.10,306.30,4.59,"Rain, Partially cloudy",2
2024-09-23,23.00,20.60,26.10,78.60,1012.40,32.90,40.10,9.99,"Rain, Partially cloudy",2
2024-09-24,21.20,18.50,24.00,69.20,1018.90,29.20,23.00,0.00,Partially cloudy,2
2024-09-25,20.80,18.70,23.20,79.00,1016.10,30.30,348.90,1.97,"Rain, Partially cloudy",2
2024-09-26,24.30,20.20,28.40,80.00,1013.40,26.00,16.90,0.98,"Rain, Partially cloudy",2
2024-09-27,23.60,22.70,24.80,93.20,1011.90,20.60,25.70,8.74,"Rain, Overcast",2
2024-09-28,24.20,22.30,26.60,82.40,1014.30,23.70,46.80,0.00,Partially cloudy,2
2024-09-29,23.10,22.20,24.90,81.10,1019.30,24.30,25.60,1.74,"Rain, Partially cloudy",2
2024-09-30,22.90,21.10,25.70,75.50,1017.30,23.40,21.10,0.10,"Rain, Partially cloudy",2
2024-10-01,23.50,20.80,26.30,79.70,1008.70,25.00,336.60,0.49,"Rain, Partially cloudy",2
2024-10-02,26.50,22.30,31.30,76.40,1010.10,30.90,182.50,0.00,Partially cloudy,2
2024-10-03,23.20,21.80,25.00,87.60,1018.10,28.20,74.90,24.92,"Rain, Overcast",2
2024-10-04,26.20,22.50,29.70,84.80,1017.90,30.10,195.10,13.95,"Rain, Partially cloudy",2
2024-10-05,22.00,19.30,24.60,90.30,1020.60,25.50,19.10,14.10,"Rain, Overcast",2
2024-10-06,21.60,19.30,23.00,90.30,1019.70,17.70,359.90,0.85,"Rain, Overcast",2
2024-10-07,25.20,20.70,28.70,81.80,1011.70,31.10,195.10,0.10,"Rain, Partially cloudy",2
2024-10-08,19.80,15.70,25.40,93.10,1011.00,28.20,30.80,31.76,"Rain, Overcast",2
2024-10-09,16.60,15.20,18.50,89.80,1011.60,32.00,347.30,91.27,"Rain, Partially cloudy",2
2024-10-10,18.30,15.80,20.90,73.70,1012.00,33.00,348.80,0.10,"Rain, Partially cloudy",2
2024-10-11,19.10,14.60,23.10,69.00,1015.20,16.70,32.20,0.00,Partially cloudy,2
2024-10-12,20.90,16.70,24.70,73.70,1021.20,16.30,34.20,0.00,Partially cloudy,2
2024-10-13,21.20,17.20,25.20,71.00,1023.30,21.10,25.30,0.00,Partially cloudy,2
2024-10-14,20.90,17.40,25.20,71.10,1025.00,23.70,14.10,0.00,Partially cloudy,2
2024-10-15,22.20,18.30,25.80,70.30,1022.90,12.30,97.40,0.00,Partially cloudy,2
2024-10-16,22.90,19.60,25.60,75.90,1019.80,11.90,293.40,0.00,Partially cloudy,2
2024-10-17,22.90,21.60,25.10,78.70,1022.50,18.00,30.60,0.00,Partially cloudy,2
2024-10-18,21.60,20.70,22.70,91.50,1022.60,9.40,336.00,2.11,"Rain, Overcast",2
2024-10-19,24.20,21.40,29.10,85.10,1012.10,20.00,229.40,1.52,"Rain, Partially cloudy",2
2024-10-20,17.80,14.30,22.40,55.60,1025.70,18.50,28.40,0.14,"Rain, Partially cloudy",2
2024-10-21,16.10,11.60,19.90,60.40,1032.30,14.70,344.90,0.00,Partially cloudy,2
2024-10-22,19.60,15.00,23.90,68.30,1025.30,16.30,338.80,0.00,Partially cloudy,2
2024-10-23,21.90,18.90,24.60,89.30,1015.40,20.40,209.30,6.87,"Rain, Partially cloudy",2
2024-10-24,22.60,20.40,25.20,79.30,1016.00,14.60,31.80,0.01,"Rain, Partially cloudy",2
2024-10-25,20.40,18.90,21.70,77.10,1023.80,12.70,21.30,0.50,"Rain, Overcast",2
2024-10-26,19.10,17.60,20.40,79.20,1022.20,11.20,342.20,0.00,Partially cloudy,2
2024-10-27,19.90,17.10,22.80,86.00,1014.70,12.30,320.80,1.93,"Rain, Partially cloudy",2
2024-10-28,18.90,17.40,20.20,87.80,1008.90,11.00,4.90,9.95,"Rain, Overcast",2
2024-10-29,15.70,12.40,18.80,78.20,1020.10,16.40,27.80,18.11,"Rain, Overcast",2
2024-10-30,16.70,12.70,21.80,80.40,1015.20,25.30,330.30,23.83,"Rain, Partially cloudy",2
2024-10-31,16.30,13.30,19.90,63.50,1024.50,11.50,54.80,0.00,Partially cloudy,2
2024-11-01,17.00,12.40,21.50,75.20,1023.90,9.10,321.60,0.00,"Rain, Partially cloudy",2
2024-11-02,16.00,15.10,16.90,98.50,1013.10,11.70,345.00,25.98,"Rain, Overcast",2
2024-11-03,17.50,14.60,22.00,67.70,1018.20,14.90,21.20,0.99,Rain,2
2024-11-04,17.10,11.70,22.30,70.90,1020.00,18.20,214.40,0.00,Clear,2
